﻿pro_rank,title,open_date,total_profit,ticket,total_ticket,screen,screen_shot,make_c,dist_c,mov_class,genre,director,actor,actorS,D,DsumP,DavgP,DminP,DmaxP,mc,MsumP,MavgP,MminP,MmaxP,A,AsumP,AavgP,AminP,AmaxP,Ass,ASsumP,ASavgP,ASminP,ASmaxP
212,공범,2013.10.24,12333110882,1766285,1766285,611,51425,선샤인필름(주),씨제이이앤엠(주),15세이상관람가,"스릴러,드라마",국동석,손예진,김갑수,국동석,12333110882,12333110882,12333110882,12333110882,선샤인필름(주),12333110882,12333110882,12333110882,12333110882,손예진,1.51102E+11,18887702842,2027581239,44395967609,김갑수,12333110882,12333110882,12333110882,12333110882
774,공필두,2006.5.11,958576600,160208,160208,164,8266,(주)키다리필름,(주)쇼박스,15세관람가,코미디,공정식,이문식,김수미,공정식,3748401100,1874200550,958576600,2789824500,(주)키다리필름,958576600,958576600,958576600,958576600,이문식,958576600,958576600,958576600,958576600,김수미,59073696893,9845616149,389374500,28622355500
35,과속스캔들,2008.12.3,53800771400,8223266,8223266,408,145555,"(주)토일렛픽쳐스,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,코미디,강형철,차태현,박보영,강형철,1.54126E+11,30825124541,698549500,54035565100,"(주)토일렛픽쳐스,(주)디씨지플러스",53800771400,53800771400,53800771400,53800771400,차태현,1.72388E+11,19154232238,594260900,53800771400,박보영,1.08025E+11,27006307576,2869918500,53800771400
396,관능의 법칙,2014.2.13,5858771500,781516,781516,591,30630,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"드라마,코미디",권칠인,엄정화,문소리,권칠인,17471577500,4367894375,566731000,7255598000,(주)명필름,68535281533,11422546922,1074486100,30220536000,엄정화,50317650669,5590850074,274964000,15002458500,문소리,30686631632,10228877211,318581827,24509278305
17,관상,2013.9.11,66007533500,9135540,9135540,1240,125103,"(주)주피터필름,(주)쇼박스",(주)쇼박스,15세이상관람가,"사극,드라마",한재림,송강호,이정재,한재림,82015642390,27338547463,6161685500,66007533500,"(주)주피터필름,(주)쇼박스",66007533500,66007533500,66007533500,66007533500,송강호,5.17063E+11,39774080906,4243936350,82871781800,이정재,2.36799E+11,47359886597,220051200,98463522781
205,광식이 동생 광태,2005.11.23,12811265009,2024818,2024818,276,35769,(주)엠케이픽처스,(주)엠케이픽처스,15세관람가,코미디,김현석,김주혁,봉태규,김현석,54218807920,10843761584,1899792000,19838443000,(주)엠케이픽처스,63751200409,9107314344,877984800,26119699000,김주혁,39628431009,7925686202,1158210500,22486492000,봉태규,15058282009,7529141005,2247017000,12811265009
11,"광해, 왕이 된 남자",2012.9.13,88908642769,12316625,12323408,1001,203403,"리얼라이즈픽쳐스(주),씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,"사극,드라마",추창민,이병헌,류승룡,추창민,1.20664E+11,30165949318,2961381000,88908642769,"리얼라이즈픽쳐스(주),씨제이이앤엠(주)",88908642769,88908642769,88908642769,88908642769,이병헌,2.43236E+11,30404518798,1744090200,88908642769,류승룡,4.37076E+11,54634522846,230047000,1.35753E+11
18,괴물,2006.7.27,64802996000,10602417,10602417,647,101351,영화사청어람(주),(주)쇼박스,12세관람가,"SF,가족,드라마",봉준호,송강호,변희봉,봉준호,2.18498E+11,54624429200,19967462500,67011377000,영화사청어람(주),1.69708E+11,28284638241,384127000,66715881300,송강호,5.17063E+11,39774080906,4243936350,82871781800,변희봉,1.31769E+11,43923137100,250534000,66715881300
655,괴물,2006.7.27,66715881300,314778,10917195,171,11742,영화사청어람(주),(주)쇼박스,12세관람가,"SF,가족,드라마",봉준호,송강호,변희봉,봉준호,2.18498E+11,54624429200,19967462500,67011377000,영화사청어람(주),1.69708E+11,28284638241,384127000,66715881300,송강호,5.17063E+11,39774080906,4243936350,82871781800,변희봉,1.31769E+11,43923137100,250534000,66715881300
251,구르믈 버서난 달처럼,2010.4.28,10241690500,1383863,1383863,506,48312,"(주)영화사아침,(주)타이거픽쳐스",에스케이텔레콤(주),15세이상관람가,"사극,액션",이준익,황정민,김성훈,이준익,1.94122E+11,21569127399,7874566500,66014775400,"(주)영화사아침,(주)타이거픽쳐스",24444110500,8148036833,1517889500,12684530500,황정민,4.6827E+11,36020791083,303851500,1.10934E+11,김성훈,10241690500,10241690500,10241690500,10241690500
785,구미호 가족,2006.9.28,877984800,141610,141610,140,8104,(주)엠케이픽처스,(주)엠케이픽처스,15세관람가,"코미디,뮤지컬,판타지",이형곤,주현,최경원,이형곤,877984800,877984800,877984800,877984800,(주)엠케이픽처스,63751200409,9107314344,877984800,26119699000,주현,877984800,877984800,877984800,877984800,최경원,17020011300,5673337100,877984800,10289635500
254,구세주,2006.2.16,10087308700,1621131,1621131,206,31939,㈜익영영화,쇼이스트(주),15세관람가,"코미디,액션,멜로/로맨스",김정우,최성국,신이,김정우,17018445200,8509222600,6931136500,10087308700,㈜익영영화,10087308700,10087308700,10087308700,10087308700,최성국,12048526200,4016175400,773088000,10087308700,신이,13642245700,6821122850,3554937000,10087308700
803,구세주 2,2009.2.26,773088000,117006,117006,228,10376,(주)씨와이필름,씨제이엔터테인먼트,15세이상관람가,코미디,황승재,최성국,이영은,황승재,773088000,773088000,773088000,773088000,(주)씨와이필름,8592372000,4296186000,773088000,7819284000,최성국,12048526200,4016175400,773088000,10087308700,이영은,773088000,773088000,773088000,773088000
779,구타유발자들,2006.5.31,934380300,143061,143061,123,5497,코리아 엔터테인먼트,(주)프라임엔터테인먼트,18세관람가,"코미디,범죄",원신연,한석규,이문식,원신연,47508108300,11877027075,934380300,30037161000,코리아 엔터테인먼트,37620539003,6270089834,934380300,16751202503,한석규,55142817200,7877545314,934380300,14944528700,이문식,16177023100,5392341033,934380300,12684530500
25,국가대표,2009.7.29,57570773000,8035181,8035181,570,131671,케이엠컬쳐㈜,(주)쇼박스,12세이상관람가,"드라마,액션,코미디",김용화,하정우,성동일,김용화,1.05849E+11,26462344850,2647781500,57570773000,케이엠컬쳐㈜,89062460742,11132807593,447691500,57570773000,하정우,3.30423E+11,27535234710,619287500,57570773000,성동일,98162158973,16360359829,2647781500,57570773000
415,국가대표 2,2016.8.10,5474392042,708662,708662,562,20640,케이엠컬쳐㈜,메가박스중앙(주)플러스엠,12세이상관람가,드라마,김종현,수애,오달수,김종현,11246440542,3748813514,1699031500,5474392042,케이엠컬쳐㈜,89062460742,11132807593,447691500,57570773000,수애,34978837042,6995767408,1073144500,11200872500,오달수,36217240470,12072413490,285969000,30456879428
592,국가대표 완결판-못 다한 이야기,2009.9.10,2647781500,357436,357436,82,8509,케이엠컬쳐㈜,(주)쇼박스,12세이상관람가,"드라마,코미디",김용화,하정우,성동일,김용화,1.05849E+11,26462344850,2647781500,57570773000,케이엠컬쳐㈜,89062460742,11132807593,447691500,57570773000,하정우,3.30423E+11,27535234710,619287500,57570773000,성동일,98162158973,16360359829,2647781500,57570773000
702,국경의 남쪽,2006.5.4,1431751800,227304,227304,228,12640,(주)싸이더스,씨제이엔터테인먼트,12세관람가,드라마,안판석,차승원,심혜진,안판석,1431751800,1431751800,1431751800,1431751800,(주)싸이더스,1.56245E+11,7102062500,386192500,32373120927,차승원,69251563406,9893080487,1431751800,23831958600,심혜진,1431751800,1431751800,1431751800,1431751800
3,국제시장,2014.12.17,1.10934E+11,14262198,14262198,1044,212668,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,드라마,윤제균,황정민,김윤진,윤제균,2.07766E+11,51941472400,312851500,1.10934E+11,"(주)제이케이필름,씨제이이앤엠(주)",2.07926E+11,41585286461,19391653500,1.10934E+11,황정민,4.6827E+11,36020791083,303851500,1.10934E+11,김윤진,1.10934E+11,1.10934E+11,1.10934E+11,1.10934E+11
61,군도: 민란의 시대,2014.7.23,36985578499,4774195,4774195,1394,67206,"(주)영화사 월광,(주)쇼박스",(주)쇼박스,15세이상관람가,"사극,액션",윤종빈,하정우,강동원,윤종빈,78309868999,26103289666,4785467000,36985578499,"(주)영화사 월광,(주)쇼박스",36985578499,36985578499,36985578499,36985578499,하정우,3.30423E+11,27535234710,619287500,57570773000,강동원,2.54935E+11,50986964344,36985578499,77319445264
142,굿모닝 프레지던트,2009.10.22,18567863300,2554960,2554960,586,69955,소란플레이먼트(주),씨제이엔터테인먼트,전체관람가,"코미디,드라마",장진,한동학,장동건,장진,62826762799,6980751422,542739500,18567863300,소란플레이먼트(주),22756709300,11378354650,4188846000,18567863300,한동학,20259983000,6753327667,440536500,18567863300,장동건,18567863300,18567863300,18567863300,18567863300
160,굿바이 싱글,2016.6.29,16912706195,2108273,2108273,841,56370,"호두앤유 엔터테인먼트(주),(주)영화사람",(주)쇼박스,15세이상관람가,"코미디,드라마",김태곤,김혜수,마동석,김태곤,16912706195,16912706195,16912706195,16912706195,"호두앤유 엔터테인먼트(주),(주)영화사람",16912706195,16912706195,16912706195,16912706195,김혜수,50706981473,8451163579,2069922500,16912706195,마동석,73861883206,12310313868,315291000,18089137369
282,궁녀,2007.10.18,9038167500,1358883,1358883,368,42096,(주)영화사아침,(주)시네마서비스,청소년관람불가,"미스터리,스릴러",김미정,박진희,윤세아,김미정,9038167500,9038167500,9038167500,9038167500,(주)영화사아침,21016292700,5254073175,1795734500,9038167500,박진희,9038167500,9038167500,9038167500,9038167500,윤세아,9038167500,9038167500,9038167500,9038167500
263,권순분여사 납치사건,2007.9.12,9807862000,1514708,1514708,397,46725,"(주)어나더썬데이,㈜감독의집",(주)시네마서비스,15세이상관람가,코미디,김상진,김서현,강성진,김상진,29134075346,5826815069,616132846,11898748500,"(주)어나더썬데이,㈜감독의집",9807862000,9807862000,9807862000,9807862000,김서현,9807862000,9807862000,9807862000,9807862000,강성진,13268359800,6634179900,3460497800,9807862000
221,귀신이 산다,2004.9.17,11898748500,1875936,1875936,174,27936,(주)시네마서비스,(주)시네마서비스,12세관람가,"코미디,공포(호러),판타지",김상진,김응수,장서희,김상진,29134075346,5826815069,616132846,11898748500,(주)시네마서비스,90810602258,8255509296,599122500,20091127000,김응수,17414550006,5804850002,250534000,11898748500,장서희,12561892500,6280946250,663144000,11898748500
931,귀여워,2004.11.26,327192000,51266,51266,89,3324,튜브픽쳐스(주),(주)튜브엔터테인먼트,18세관람가,"드라마,코미디",김수현,김석훈,정재영,김수현,327192000,327192000,327192000,327192000,튜브픽쳐스(주),22525126700,3754187783,327192000,8051239500,김석훈,1574537300,787268650,327192000,1247345300,정재영,1.11703E+11,18617203965,327192000,40328508500
88,귀향,2016.2.24,27248705990,3586929,3586929,876,90276,주식회사 제이오엔터테인먼트코리아,(주)와우픽쳐스,15세이상관람가,드라마,조정래,손숙,강하나,조정래,27483241490,13741620745,234535500,27248705990,주식회사 제이오엔터테인먼트코리아,27483241490,13741620745,234535500,27248705990,손숙,27248705990,27248705990,27248705990,27248705990,강하나,27248705990,27248705990,27248705990,27248705990
850,그 남자의 책 198쪽,2008.10.23,587173500,93445,93445,221,9355,(주)디에스피미디어,(주)성원아이컴,12세이상관람가,"멜로/로맨스,드라마,애니메이션",김정권,이동욱,유진,김정권,6893854000,3446927000,587173500,6306680500,(주)디에스피미디어,587173500,587173500,587173500,587173500,이동욱,7518310000,3759155000,587173500,6931136500,유진,587173500,587173500,587173500,587173500
945,그 사람 그 사랑 그 세상,2014.11.20,302239000,42189,42189,55,1708,KBS,"THE 픽쳐스,(주)팝엔터테인먼트",전체관람가,다큐멘터리,권혁만,강석우,최강희,권혁만,302239000,302239000,302239000,302239000,KBS,981981500,490990750,302239000,679742500,강석우,302239000,302239000,302239000,302239000,최강희,49478391100,9895678220,302239000,15800299000
426,그날의 분위기,2016.1.14,5149571612,653287,653287,592,27186,영화사 문(주),(주)쇼박스,15세이상관람가,멜로/로맨스,조규장,김정희,문채원,조규장,5149571612,5149571612,5149571612,5149571612,영화사 문(주),6343757112,3171878556,1194185500,5149571612,김정희,5149571612,5149571612,5149571612,5149571612,문채원,20074226099,10037113050,5149571612,14924654487
661,그녀를 믿지 마세요,2004.2.20,1859615500,298221,298221,25,4662,㈜영화사시선,(주)시네마서비스,12세관람가,코미디,배형준,강동원,김용선,배형준,3891548500,1297182833,601853500,1859615500,㈜영화사시선,1859615500,1859615500,1859615500,1859615500,강동원,96858736400,12107342050,1859615500,44092710000,김용선,1859615500,1859615500,1859615500,1859615500
155,그놈 목소리,2007.2.1,17598617600,2972299,2972299,498,48673,영화사 집,씨제이엔터테인먼트,12세이상관람가,"드라마,스릴러",박진표,설경구,김남주,박진표,65761780087,16440445022,14924654487,17653752500,영화사 집,2.51054E+11,27894937454,6256243213,58068236865,설경구,3.09082E+11,19317602939,2195870500,81025004000,김남주,17598617600,17598617600,17598617600,17598617600
615,그놈은 멋있었다,2004.7.22,2309055500,372591,372591,77,5425,엘티 픽쳐스,프라임픽쳐스,15세관람가,코미디,이환경,송승헌,김지혜,이환경,1.05016E+11,26254051293,2309055500,91431950670,엘티 픽쳐스,2309055500,2309055500,2309055500,2309055500,송승헌,19274841400,6424947133,2309055500,11284912400,김지혜,2972131100,1486065550,663075600,2309055500
314,그놈이다,2015.10.28,8098811152,1046313,1046313,681,38679,상상필름(주),CGV아트하우스,15세이상관람가,스릴러,윤준형,주원,유해진,윤준형,8098811152,8098811152,8098811152,8098811152,상상필름(주),38248067667,9562016917,4000072000,22010977000,주원,8098811152,8098811152,8098811152,8098811152,유해진,48109968754,6872852679,952555500,22389535897
217,그대를 사랑합니다,2011.2.17,12042571000,1645598,1645598,292,57873,"(주)세인트 폴 시네마,그대사 엔터테인먼트,(주)인벤트스톤",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,추창민,이순재,윤소정,추창민,1.20664E+11,30165949318,2961381000,88908642769,"(주)세인트 폴 시네마,그대사 엔터테인먼트,(주)인벤트스톤",12042571000,12042571000,12042571000,12042571000,이순재,12042571000,12042571000,12042571000,12042571000,윤소정,12042571000,12042571000,12042571000,12042571000
