,title,DICD
28463,"소울리스 2",20188375
28464,소울리스,20188375
28465,"사운드 오브 뮤직",20188365
28466,"밤의 기적",20188359
28467,"뒤얽힌 운명",20188350
28468,"3G - 킬러 커넥션",20188347
28469,"마인드 헌터",10044251
28470,"벌이 날다",10030740
28471,"식스 빌로우",20126696
28472,"니드 포 스피드",20126696
28473,"액트 오브 밸러: 최정예 특수부대 ",20126696
28474,불의,10079104
28475,불의,10075947
28476,"블랙 포인트",20115083
28477,"터뷸런스 2",20115083
28478,"루트 나인",20115083
28479,"비밀을 원하는가?",10080473
28480,노이즈,10088750
28481,빌리버,10088750
28482,"유혹은 밤그림자처럼",10088750
28483,"빗나간 과녁",10038013
28484,"빠치또 렉스",10082096
28485,"해피엔딩 프로젝트",10075114
28486,"원 위크",10075114
28487,"끝이 안보인다",10075114
28488,"리틀 러너",10075114
28489,"오프 더 맵",10075114
28490,"로저 닷저",10075114
28491,"시크릿 라이브즈 오브 덴티스츠",10075114
28492,"사랑의 가치",10075114
28493,"딜리버링 마일로",10075114
28494,"렛 잇 비 미",10075114
28495,"빅 나이트",10075114
28496,"이노센트 ",10075114
28497,"사랑의 승리",10078346
28498,"러프 매직",10078346
28499,사리,10037519
28500,아남,10030613
28501,"콜드 인 줄라이",20121081
28502,"카니발 - 피의 만찬",20121081
28503,"스테이크 랜드",20121081
28504,"푸른 저녁의 감각",20188326
28505,수호전지영웅호색,10058740
28506,"비뚤어진 집",10003415
28507,"다크 플레이스",10003415
28508,"사라의 열쇠",10003415
28509,"월드 인",10003415
28510,"아름다운 기억",10003415
28511,"달은 다시 떠오른다",10058764
28512,"로빈슨 표류기",10058764
28513,"아름다운 빈랑나무",10058764
28514,천마다방,10058764
28515,"나의 신경병",10058764
28516,"달콤한 타락",10058764
28517,태평천국,10058764
28518,"아메리칸 데시",10085574
28519,"아이와 나무",10012337
28520,"악마의 꼬리",10013390
28521,"아바타 정글의 비밀",20188309
28522,"불가사리 3",10032269
28523,"불공평한 경쟁",10048957
28524,"특별한 날 ",10048957
28525,"우리는 그토록 사랑했네",10048957
28526,"은밀한 가족",20188308
28527,"비바 인도네시아",10042254
28528,"춤추는 꿈틀이 밴드",10080470
28529,"사막의 보석",10080470
28530,웹마스터,10080470
28531,사이버맨,10085711
28532,순자,20188307
28533,"스카우트의 영예",10080947
28534,"스테이트 프라퍼티",10045364
28535,슬로건,10001088
28536,"미피의 동물원 보물찾기",20188306
28537,아워즈,10059847
28538,"가구야공주 이야기",10009949
28539,"빨간머리 앤 : 그린게이블로 가는 길",10009949
28540,"빨간머리 앤 : 네버엔딩스토리",10009949
28541,"이웃집 야마다군",10009949
28542,"폼포코 너구리 대작전",10009949
28543,"추억은 방울방울",10009949
28544,"반딧불이의 묘",10009949
28545,"팬더와 친구들의 모험",10009949
28546,"갤럭시 히어로즈: 라쳇 앤 클랭크",10075456
28547,"딜런 독: 죽음의 밤",10075456
28548,"닌자거북이 TMNT",10075456
28549,"그랜드 피아노",10053960
28550,"남편 후배와 집에서",20188292
28551,"추천 극상 오일마사지",20188292
28552,"선배부인과 비밀공유",20188292
28553,"대머리 오일마사지사",20188292
28554,"타락천사 케이코 ",20188292
28555,"신입여직원의 속옷",20188292
28556,"캠퍼스 베이글녀",20188292
28557,"신입사원 간보기",20188292
28558,"불륜과 달콤한 애인",20188292
28559,"금단의 과외실습",20188292
28560,"치한조교-아야의 여행",20188292
28561,"성인돌의 향기",20188292
28562,탈의실습격사건,20188292
28563,"온천탕 애욕정사",20188292
28564,"사케 불륜정사",20188292
28565,조교부부교실,20188292
28566,"편의점 여알바",20188292
28567,"절정의 훔쳐보기",20188292
28568,야한수영클럽,20188292
28569,"폭유! 과격한 관계",20188292
28570,"그녀들의 사생활",20188292
28571,"불륜 온천 여행",20188292
28572,조교신세계,20188292
28573,"그녀의 은밀한 향기",20188292
28574,"재팬 와이프의 침대",20188292
28575,"도쿄 파이브 걸",20188292
28576,"선배 애인의 유혹",20188292
28577,"교수님의 은밀한 강요",20188292
28578,"음란한 비밀고백",20188292
28579,"유혹의 노출클럽",20188292
28580,"뜨거운 온천장의 정사",20188292
28581,"성인돌 양성강좌",20188292
28582,"미사의 앞치마정사",20188292
28583,"마리의 카타르시스",20188292
28584,"신입사원 세츠코",20188292
28585,"섹시바의 비밀",20188292
28586,"아내의 이상한 요구",20188292
28587,"만원버스 속 그녀",20188292
28588,"전망좋은 빌라",20188292
28589,"그녀의 애걸사항",20188292
28590,"시베리아 초특급 2",10027438
28591,"숨겨진 반쪽",10079182
28592,"슈터 2",10014583
28593,슈퍼스티션,10075328
28594,"더 포그",10081004
28595,스몰빌,10081004
28596,스몰빌,10022654
28597,"개 목걸이 3",10022654
28598,스몰빌,10002924
28599,"라페아, 솔라 마마 ",10064906
28600,"스타텁 닷컴",10064906
28601,"스탠리 큐브릭: 영화 속의 인생",10059561
28602,"몽둥이의 슬픔",10076753
28603,"모도리 강",10076753
28604,"빨간 머리 여자",10076753
28605,"은밀한 게이샤의 세계",10076753
28606,"방황하는 연인들",10076753
28607,"이치조 사유리: 젖은 욕정",10076753
28608,"젖은 입술",10076753
28609,"스티브 잡스",10010194
28610,"클래스 오브 92",10010194
28611,"트랜스 ",10010194
28612,127시간,10010194
28613,"슬럼독 밀리어네어",10010194
28614,선샤인,10010194
28615,밀리언즈,10010194
28616,"28일 후",10010194
28617,스트럼펫,10010194
28618,"천국에서 홀딱 벗고 청소하기",10010194
28619,비치,10010194
28620,"이완 맥그리거의 인질",10010194
28621,"트레인스포팅 ",10010194
28622,"쉘로우 그레이브 ",10010194
28623,"스트로베리 온 더 숏케익",10023907
28624,"불량소녀, 너를 응원해!",10008087
28625,"눈물이 주룩주룩",10008087
28626,"지금, 만나러 갑니다",10008087
28627,"스트로베리 온 더 숏케익",10008087
28628,"스페인으로 간 여인",10030988
28629,시아,10009244
28630,옥녀첨정,10071926
28631,신유맹의생,10071926
28632,"신을 고소한 사나이",10024357
28633,"달콤한 중매쟁이",10024357
28634,스윙,10008907
28635,"심슨가족, 더무비",10011950
28636,"몬스터 주식회사",10011950
28637,"심슨 가족",10011950
28638,"심슨 가족: 비바 심슨",10011950
28639,"인크레더블 2",10032042
28640,투모로우랜드,10032042
28641,미션임파서블:고스트프로토콜,10032042
28642,라따뚜이,10032042
28643,인크레더블,10032042
28644,"심슨 가족",10032042
28645,"아이언 자이언트",10032042
28646,앨리스,10079309
28647,"산에서 부는 폭풍",10033111
28648,"상하이 패닉",10045967
28649,피그,10088737
28650,"섬 바디",10088737
28651,"마스터즈 오브 호러 시즌 2",20115025
28652,"성자들의 축제",20115025
28653,"데이빗 코퍼필드",20115025
28654,"스피시즈 2",20115025
28655,로미오이즈블리딩,20115025
28656,"섹스와 사랑의 지도",10070599
28657,"베이징으로의 여정",10070599
28658,"더 길트 트립",10028209
28659,"바브라 스트라이샌드 : 타임레스",10028209
28660,"로즈 앤 그레고리 ",10028209
28661,"사랑과 추억",10028209
28662,"꿈꾸는 야생마",10028209
28663,"메인 이벤트",10028209
28664,스타탄생,10028209
28665,추억,10028209
28666,연애대소동,10028209
28667,"화니 걸",10028209
28668,"바브라 스트라이샌드 : 타임레스",10012932
28669,"방이 없어요",10022212
28670,언싱커블,10002686
28671,인포머스,10002686
28672,"네드 켈리",10002686
28673,"버팔로 솔저",10002686
28674,"투 핸즈",10002686
28675,"보잘 것 없는 삶",10055559
28676,"봄이 올 때까지",10077825
28677,"성적으로 치명적인 전염병 같은 삶",10077825
28678,신문,10077825
28679,"봄이 올 때까지",10086485
28680,"킬러본색: 블랙페이스",20188271
28681,"야쿠자-피의 전쟁",20188271
28682,"나쁜 여자",20188271
28683,"호스트걸의 비밀섹스",20188271
28684,"닌자걸의 정사",20188271
28685,"삼인조 택시 강도",10051113
28686,"여의사: 욕망의 진료실",20188270
28687,솔로,20188269
28688,"징기스칸 2014",20188268
28689,표류,20188267
28690,서킷,10059146
28691,"세일링 홈",10033314
28692,"센츄리 호텔",10012029
28693,"타이페이 카페 스토리",10035200
28694,"미러 이미지",10035200
28695,"미스 완탕",10025587
28696,미스즈,10054685
28697,"지뢰를 밟으면 안녕",10054685
28698,"배틀퀸 2020",10009278
28699,"폴링화이어 ",10009278
28700,"리버레이터: 자유를 위해",10045226
28701,"연주하고 싸워라",10045226
28702,"바다가 보이는 집",10045226
28703,상그라도,10045226
28704,바람꽃,10036626
28705,"러브 호텔",10036626
28706,"숀벤 라이더",10036626
28707,"기동전사 건담 UC 에피소드7: 무지개의 저편에",10090476
28708,"기동전사 건담 UC 에피소드6: 우주와 지구와",10090476
28709,"기동전사 건담 UC 에피소드5 : 검은 유니콘",10090476
28710,"기동전사 건담 UC 에피소드3 : 라플라스의 망령",10090476
28711,"기동전사 건담 UC 에피소드4 : 중력의 우물 바닥에서",10090476
28712,"기동전사 건담 UC ",10090476
28713,"기동전사 건담 UC 에피소드2 : 붉은 혜성",10090476
28714,"바람의 검심: 인벌편",10090476
28715,"바람의 검심: 추억편",10090476
28716,박스,10048941
28717,"뱀파이어 헌터 예수",10019271
28718,"터미네이터 제니시스",10044279
28719,"토르: 다크 월드",10044279
28720,"벌거벗은 임금님",10044279
28721,"벌거벗은 증인",10076087
28722,"용서받지 못할 관계 3 ",10076087
28723,"뉴 러브 스트릿",10076087
28724,노을,20188246
28725,"붉은 울타리",10083441
28726,보름달,10083441
28727,"다크타워: 희망의 탑",10008789
28728,"로얄 어페어",10008789
28729,"보이첵의 마지막 교향곡",10008789
28730,"부에노스 아이레스 1977",10041524
28731,볼리비아,10041524
28732,"달의 얼굴들",10003236
28733,"왠 유어 스트레인지",10080834
28734,"내가 찍은 그녀는 최고의 슈퍼스타",10080834
28735,"더블 웨미",10080834
28736,"리얼 블론드",10080834
28737,"망각의 삶 ",10080834
28738,"조니 수에드 ",10080834
28739,"더트 보이",10063481
28740,"도시의 낙원",10013685
28741,"돈스 플럼",10091567
28742,"두 자매의 이상한 여행",10041071
28743,"자비를 베풀어줘",10041071
28744,두호인물,10088231
28745,"검의 제왕",10059391
28746,"늑대의 그림자 ",10059391
28747,"어거스트 러쉬",10075141
28748,"디스코 피그",10075141
28749,"헬벤더스: 최후의 성전",10091442
28750,"부드러운 흙",10091442
28751,"달 밝은 밤에 생긴 일",10014195
28752,"달 사냥꾼",10029631
28753,"더 벙커",10018154
28754,도시,10011703
28755,"건 포 제니퍼",10080275
28756,더트,10081227
28757,더트,10023487
28758,"디 아더 사이드 오브 헤븐",10027548
28759,"마가리타 해피 아워",10058422
28760,"언더 파이어",10033528
28761,"사일런트 하트",10033528
28762,"리스본행 야간열차",10033528
28763,"마리 크뢰이어",10033528
28764,"그들 각자의 영화관",10033528
28765,"굿바이 만델라",10033528
28766,"마틴을 위한 노래",10033528
28767,레미제라블,10033528
28768,"센스 오브 스노우",10033528
28769,"하우스 오브 스피리트",10033528
28770,"정복자 펠레",10033528
28771,"맥클로드의 딸들",10024759
28772,"맥클로드의 딸들",10012554
28773,플로이,10083272
28774,"아시아 감독들의 뮤직비디오",10083272
28775,"보이지 않는 물결",10083272
28776,"라스트 라이프, 라스트 러브 ",10083272
28777,"몬락 트랜지스터",10083272
28778,"펀 바 가라오케",10083272
28779,"12시간 20분",10083272
28780,"순간 그리고 순간 : 디지털 삼인삼색2006",10083272
28781,"미국으로 보내는 편지",10054924
28782,"이너프 세드 ",10008589
28783,"플리즈 기브",10008589
28784,"돈많은 친구들",10008589
28785,"러브리 & 어메이징",10008589
28786,"워킹 앤 토킹",10008589
28787,"리스본행 노란색 시트로엥",10022579
28788,"리턴 투 아나콘다",10071822
28789,"까미유 끌로델",10013872
28790,"영광의 날들",10013872
28791,"리틀 세네갈",10013872
28792,"라스트 데이 오브 썸머",10032790
28793,"리틀 시크릿",10032790
28794,마고니아,10074909
28795,"스콜피온 인 러브",10039899
28796,"페니 핀처",20113761
28797,"더 체이스",20113761
28798,"포인트 블랭크",20113761
28799,"애니씽 포 허",20113761
28800,"랑랑 라이브 인 런던",20188214
28801,"밤의 여왕",20159254
28802,"뜨거운 안녕",20159254
28803,신세계,20159254
28804,"원더풀 라디오",20159254
28805,카운트다운,20159254
28806,블라인드,20159254
28807,퀵,20159254
28808,"컴 플라이 위드 미",20159254
28809,"마스터 클래스의 산책",20159254
28810,"마그리트 뒤라스의 사랑",10067011
28811,"고스트 패밀리: 구출 대작전",10046764
28812,"디어 미",10046764
28813,"마이 쎄시 걸",10046764
28814,"러브 미 이프 유 대어",10046764
28815,마르시나,10039704
28816,"만날 수 없는 세상",10083231
28817,"프라하 스토리",10083231
28818,매닉,10065588
28819,매디슨,10053143
28820,루시퍼,10053143
28821,"애증의 심판",10053143
28822,"컬러 동물원",20112452
28823,강,10079356
28824,맨홀,10079356
28825,"파리, 라스트 러브",10034659
28826,"마사의 부엌",10034659
28827,몽골랜드,10041763
28828,"무한한 세계",10016871
28829,십자포화,10016871
28830,"휴먼 에러",10017224
28831,"팬더 어드벤처",10017224
28832,"니키와 지노",10017224
28833,"나의 인생",10031952
28834,"노바디 베이비",10011437
28835,"사랑의 용기",10011437
28836,"전선위의 참새",10011437
28837,"위험한 연인",10011437
28838,"농부와 함께 춤을",10052843
28839,"버니맨2:애리조나 사막의 대학살",20188207
28840,"누가 대통령이 되기 원하는가?",10055520
28841,"누가 대통령이 되기 원하는가?",10054795
28842,"리틀 달링",10054795
28843,"헌법: 증오에 대한 러브스토리",10014172
28844,"저스트 비트윈 어스",10014172
28845,"누가 대통령이 되기 원하는가?",10014172
28846,"그해 여름의 흰 장미",10014172
28847,"다크 아이즈",10049607
28848,"떠돌이 승려",10079471
28849,"떨리는 목소리로 말하기",10034872
28850,"런치 위드 찰스",10023573
28851,"레볼루션 OS",10091443
28852,레진,10032699
28853,"아름다운 것들",10030849
28854,"남자들의 마음",10030849
28855,"로이스 마제스",10030849
28856,외계인,10030849
28857,"누드 모델",20188187
28858,"위풍당당 질리 홉킨스",10039606
28859,"사랑은 은반 위에 4: 파이어 앤 아이스 ",10039606
28860,"블루스톰 2",10039606
28861,픽쳐디스,10039606
28862,"즐거운 경찰",10039606
28863,"어느날 그녀에게 생긴일",10039606
28864,"록 스타",10039606
28865,"홀리 맨",10039606
28866,"101 달마시안",10039606
28867,"홀랜드 오퍼스 ",10039606
28868,삼총사,10039606
28869,돈텔맘,10039606
28870,"엑설런트 어드벤처",10039606
28871,리버,10046606
28872,"리얼 킬러",10083812
28873,나날들,10021927
28874,나다,10090562
28875,"나의 별",10029735
28876,"낙원을 찾아서",10024710
28877,"피의자: 사라진 증거",10084003
28878,"도미노 이펙트",10084003
28879,문라이트,10084003
28880,"난리법석 결혼 소동",10084003
28881,"내 가장 친한 친구",10014227
28882,요즈음,10070176
28883,"내 눈 속의 빛",10070176
28884,리그렛,10055569
28885,납치,10055569
28886,"뉴욕 아이 러브 유",10055569
28887,스네이크,10055569
28888,"안소니 짐머",10055569
28889,"그리고 그들은 행복하게 살았습니다",10055569
28890,"내 아내는 여배우",10055569
28891,"당신과 혹은 당신없이",10055569
28892,"동정없는 세상 ",10055569
28893,"내 약혼녀 이야기",20188186
28894,"넉어라운드 가이스",10011355
28895,"넉어라운드 가이스",10031925
28896,"기나긴 길",10082400
28897,걸레,10072089
28898,"금지된 장소",10059187
28899,노보케인,10011983
28900,"늦은 결혼",10012822
28901,"나의 이름은 볼리바",10065750
28902,"오이디프스 ",10065750
28903,"갱 테이프스",10041294
28904,"공룡의 제왕 티라노사우르스",10064099
28905,"공룡의 제왕 티라노사우르스",10019240
28906,글램,10066282
28907,"솜씨 좋은 여인",10083206
28908,"씬 아이스 ",10070785
28909,"13 컨버세이션",10070785
28910,"350 위안 아이들",10020805
28911,"비.에이.패스: 불륜의 늪",10075973
28912,"테일 오브 테일즈",10024554
28913,"리얼리티: 꿈의 미로",10024554
28914,고모라,10024554
28915,첫사랑,10024554
28916,박제사,10024554
28917,"로마의 여름",10024554
28918,손님들,10024554
28919,"이민자들의 땅",10024554
28920,"몬스터 대학교",10033706
28921,"그들만의 부모 가이드",10033706
28922,"애널 라이즈디스 2: 애널라이즈 댓",10033706
28923,"몬스터 주식회사",10033706
28924,"아메리칸 스윗하트",10033706
28925,61*,10033706
28926,"애널라이즈 디스",10033706
28927,"마이 자이안트",10033706
28928,파더스데이,10033706
28929,"파리가 당신을 부를 때",10033706
28930,"굿바이 뉴욕 황금을 찾아라 ",10033706
28931,"빌리 크리스탈의 토요일 밤의 남자",10033706
28932,"토요일 밤의 남자",10033706
28933,"굿바이 뉴욕 굿모닝 내사랑",10033706
28934,"해리가 샐리를 만났을 때",10033706
28935,"SOS 테헤란",10036655
28936,라파예트,10080121
28937,"UC: 언더커버",10080121
28938,"포화 속의 용기 : 두 가족",10080121
28939,"우리들만의 집",10080121
28940,"UC: 언더커버",10019953
28941,"UC: 언더커버",10075324
28942,"UC: 언더커버",10082736
28943,"UC: 언더커버",10064780
28944,드래곤,10064780
28945,"SFW ",10064780
28946,"샐러리맨 무대리 용하다 용해",10003217
28947,"지퍼와 유방",10039860
28948,"채팅 25시",10003637
28949,"아라크네의 비밀 3",10068130
28950,"맹글러 2",10023660
28951,"선 오브 갓",10090811
28952,"요요마와 실크로드 앙상블",10088625
28953,"베스트 오브 에너미즈",10088625
28954,"스타로부터 스무 발자국",10088625
28955,레커스,10090431
28956,"사마귀 부인",10083893
28957,"마스터즈 오브 호러 - 헤켈의 공포",10067822
28958,"스피킹 오브 섹스",10067822
28959,와일드씽,10067822
28960,"겟 브루스",10046038
28961,"건 샤이",10048152
28962,가시나무,20188132
28963,"행복한 엠마 행복한 돼지 그리고 남자",10038057
28964,"우리 오빠는 뱀파이어",10038057
28965,"음란한 욕망",10030435
28966,"파우스트 5.0",10073576
28967,"파우스트 5.0",10056337
28968,"일 트로바토레",10044849
28969,노르마,10044849
28970,"파우스트 5.0",10044849
28971,펜드럼,10064455
28972,"더블 캅스",10088639
28973,칵테일,10088639
28974,"유부녀 트럭걸",20188128
28975,"덤프걸 유코",20188128
28976,"드래곤 기사단",10020550
28977,"드래곤 기사단",10049223
28978,"더 노즈",20188107
28979,"그래피티 베리떼 3",10029844
28980,"성범죄 수사대",10071908
28981,비호웅사,10071908
28982,귀동니완,10071908
28983,"가이아 걸즈",10063498
28984,"젠틀맨 리그",10039293
28985,"마지막 순간",10039293
28986,블레이드,10039293
28987,마호로매틱,10046445
28988,"왕립우주군-오네아미스의 날개 ",10046445
28989,사스,10073478
28990,"익스트림 오너",10039320
28991,"과거의 굴레",10039320
28992,파빌리온,10047371
28993,태양유이,10047371
28994,홍진,10047371
28995,"퀸 오브 뱀파이어",10022912
28996,퍼퓸,10022912
28997,"인 투 딥",10022912
28998,"데드 스콜피온",10083741
28999,"뜨거운 우정",10067538
29000,"헌리호의 최후",10067538
29001,"글리머 맨 ",10067538
29002,"마크 다카스코스의 보디가드",10002177
29003,"디플로메틱 시즈",10002177
29004,"로저코먼의 오퍼레이션 로그",10081422
29005,"에이지 오브 다이노소어",10081422
29006,"게일 포스",10081422
29007,베놈,10081422
29008,"백색지대 4",10081422
29009,"크리티칼 매스",10081422
29010,스켈리튼,10081422
29011,"익스트림 리미트",10081422
29012,"화이트 워",10081422
29013,"백색지대 3",10081422
29014,"지하 세계의 인디아나 존스",10081422
29015,"사랑이 지나간 자리 ",10081422
29016,딥라이징,10081422
29017,"백색지대 2",10081422
29018,"깨어진 약속",10081422
29019,"금발의 정사",10081422
29020,"달콤한 거짓말",10081422
29021,"원스 어폰 어 타임 인 아메리카",10081422
29022,"백색지대 4",10016581
29023,"화이트 워",10016581
29024,"백색지대 3",10016581
29025,티앤티,10016581
29026,"마지막 영웅 ",10016581
29027,"베스트 오브 더 베스트2",10016581
29028,"삐삐 형제",10090686
29029,스트레인저스,10038222
29030,어글리,10038222
29031,워치타워,10067084
29032,제수씨,20188080
29033,타트,10077831
29034,"환상 특급: 악령의 부활",10075517
29035,"알라딘과 죽음의 램프",10022154
29036,"데인져러스 갱",10022154
29037,싱크홀,10022154
29038,"스릴 씨커",10022154
29039,"블러드 레인",10022154
29040,"토탈 리콜",10022154
29041,"섹슈얼 프레데터",10016832
29042,"데드 섹시",10016832
29043,"육체의 거래",10016832
29044,"섹스 아카데미",10066595
29045,"홈 스위트 홈",20188079
29046,"콜드 하트",10010730
29047,"팬티엄 러브",10025062
29048,"러브 익스체인지",10025062
29049,"섹시 헌트리스2",10025062
29050,"섹시 헌트리스",10025062
29051,"욕망의 일기",10025062
29052,"페어 게임 2",10086105
29053,트럼보,10018775
29054,"아메리칸 허슬",10018775
29055,"푸티 탕",10018775
29056,"마담 헐리우드",10088342
29057,어브덕션,10068105
29058,"4 브라더스",10068105
29059,"패스트 & 퓨리어스 2",10068105
29060,"베이비 보이",10068105
29061,샤프트,10068105
29062,"포이틱 저스티스",10068105
29063,"보이즈 앤 후드",10068105
29064,"사냥개 잭",10028220
29065,"피터 웰라의 분노의 선택",10028220
29066,"러브 게임 ",10028220
29067,"비포 : 불가사의한 피라미드",10024309
29068,"비포 : 치즈와 초콜릿을 찾아서",10024309
29069,"하늘을 나는 강아지, 비포와 친구들",10024309
29070,"비포 : 하늘을 나는 강아지의 모험",10024309
29071,"비포: 닌자원숭이 그리고 숨겨진 보물",10024309
29072,"학위 수여식",10014218
29073,"로드 투 산티아고",10017277
29074,해피맨,10017277
29075,"예감은 틀리지 않는다",10028073
29076,런치박스,10028073
29077,대무생,20188078
29078,"피쉬와 칩스 극장판",10068385
29079,"러브 고스트",10040096
29080,"섹스 앤 데스",10009417
29081,"해피 캠퍼스",10009417
29082,"클로즈 레인지",10042469
29083,"닌자2: 섀도우 어쌔신",10042469
29084,"닌자: 킬 사무라이",10042469
29085,쉐퍼드,10042469
29086,"언디스퓨티드 2",10042469
29087,"섀도우 씰",10042469
29088,드래곤,10042469
29089,볼티지,10042469
29090,"데저트 호크",10042469
29091,"데스 트레인",10051721
29092,"옥토퍼스 2",10051721
29093,"하드 임팩트",10051721
29094,"랜덤 파이어-델타포스",10051721
29095,"유에스 씰",10051721
29096,메이데이,10051721
29097,"머천트데쓰 ",10051721
29098,"데인저 존 ",10051721
29099,"싸이보그 캅 3 ",10051721
29100,불사신,10051721
29101,"와일드 리벤저 ",10051721
29102,"레드락 탈출",10039289
29103,"제시카 랭의 모정",10039289
29104,"나의 청춘 워터랜드",10039289
29105,"패리스 트라웃 ",10039289
29106,"써튼 퓨리",10039289
29107,"블랙 박스 독일",10043122
29108,"와일드 헌터",10056486
29109,에어타이트,10056486
29110,인퍼노,10056486
29111,"블랙워터트레일 ",10056486
29112,"브룩 쉴즈의 7층 ",10056486
29113,"위험한 아르바이트 ",10056486
29114,"퍼플 선셋",10083357
29115,"플라잉 바이러스",10064754
29116,"13일의 금요일에 태어난 사나이",10041738
29117,"아포칼립스 4",10043080
29118,"아포칼립스 3: 트리버레이션",10043080
29119,"아포칼립스 2 : 레버레이션",10043080
29120,"도미니카의 붉은 장미",10022031
29121,"기파이터 태랑",20188075
29122,"금지된 할로윈",10082597
29123,"드래곤 하트 ",10082597
29124,"베이비 데이 아웃 ",10082597
29125,"러브 인 비즈니스클래스",10044732
29126,"더 파크랜드",10085661
29127,슈퍼미니,10088930
29128,슈퍼미니,10009241
29129,"로그 원: 스타워즈 스토리",10021168
29130,고질라,10021168
29131,몬스터즈,10021168
29132,모험,20186937
29133,운전수업,20187006
29134,이미고데이,20187020
29135,"마릴린 몬로 마지막 나날들",10082764
29136,"밴드 오브 브라더스",10080207
29137,"밴드 오브 브라더스",10011652
29138,로스웰,10011652
29139,"크레들 베이",10011652
29140,"제임스 카메론의 다크 엔젤",10011652
29141,"브루클린의 멋진 주말",10020005
29142,"마이 원 앤 온리",10020005
29143,파이어월,10020005
29144,윔블던,10020005
29145,"밴드 오브 브라더스",10020005
29146,"리차드 3세 ",10020005
29147,"앵그리스트 맨",10086291
29148,"썸 오브 올 피어스",10086291
29149,"밴드 오브 브라더스",10086291
29150,스니커즈,10086291
29151,"꿈의 구장",10086291
29152,"애인 없는 세상",10033125
29153,"죽도록 아름다운 세상",10042606
29154,"오두막 살인사건",10001209
29155,"부기맨 3",10001209
29156,"플래닛 랩터",10001209
29157,"크로커다일 2",10001209
29158,스파이더,10001209
29159,"모스키토 코스트",10001209
29160,"케이시 앤서니 사건의 진실",10085955
29161,"콜 미 산타클로스",10085955
29162,"그들만의 아기",10085955
29163,"죽음의 가상 현실",10085955
29164,"굿 폴리스맨",10085955
29165,거리에서,20188070
29166,갈망아지,20188069
29167,"킬링 야드",10053912
29168,"24 : 리뎀션",10068287
29169,"데인저 씨",10068287
29170,24,10068287
29171,"파이로매니악: 연쇄 방화사건",20188066
29172,파이오니아,20188066
29173,"프로작 네이션",20188066
29174,"더 빌리지 : 저주의 시작 ",10016806
29175,"리턴 오브 스크림",10016806
29176,"스쿨 아웃",10016806
29177,미드와이브스,10003095
29178,"지나 거손의 스캔들",10003095
29179,동행,10003095
29180,"스트레인지 로이어",10044268
29181,"그들만의 비상구",10048169
29182,"엔들리스 러브",20167541
29183,"컨트리 스트롱",20167541
29184,그레이티스트,20167541
29185,"가족 프로젝트 - 아버지의 집",20188064
29186,"가출 소녀들",10069940
29187,"이란식 이혼",10069940
29188,"가족 비디오",10052368
29189,척화영웅,10050720
29190,"남경 1937 ",10050720
29191,"로커스트 토네이도",10056466
29192,"코드 레드 : 루비콘 컨스피러시",10056466
29193,"헬 파이어",10010600
29194,지네!,10002696
29195,"데드 마스터",10002696
29196,"스파이더 2",10035027
29197,리플레이스먼트,10035027
29198,"특명델타포스 ",10035027
29199,"에볼라 바이러스",10067853
29200,"터미널 에러",10067853
29201,"리치 리치 2",10067853
29202,"산타클로스 ",10067853
29203,"엑스파일:나는 믿고싶다",10077203
29204,"엑스파일: 프로비던스",10077203
29205,"엑스파일: 데드어라이브",10080170
29206,"죽음의 항해",10080170
29207,"엑스파일: 하이브리드",10078831
29208,그레이하운드,10078831
29209,"씨크릿 오브 조이",10016658
29210,"최후의 바이러스 전쟁",10016658
29211,"톰베린저의 백색지대 ",10016658
29212,"에프 엑스 ",10016658
29213,"스쿨 타이",10016658
29214,"칠리 독",10029861
29215,"블루라군 : 더 어웨이크닝",10027599
29216,"잃어버린 세계: 로스트 퓨쳐",10027599
29217,"밴드 오브 브라더스",10027599
29218,"특명 네이비 씰",10027599
29219,"라스트 서바이버",10027599
29220,"21세기 도망자",10027599
29221,"뉴욕 대지진",10027599
29222,"하드레인 ",10027599
29223,"스페이스 레인저 3",10027599
29224,"스페이스 레인저 2",10027599
29225,"스페이스 레인저",10027599
29226,"아라크네의 비밀",10027599
29227,"푸시캣 클럽",10011055
29228,"더 이상 참을 수 없어",10011055
29229,"푸시캣 클럽",10088086
29230,"더 이상 참을 수 없어",10088086
29231,"블라인드 킬러",10077485
29232,151경기,10080524
29233,"코치 카터",10080524
29234,"세이브 더 라스트 댄스",10080524
29235,"UC: 언더커버",10080524
29236,"메트로 ",10080524
29237,"마이애미 바이스",10080524
29238,"파이어 : 테러와의 전쟁",10013964
29239,"스피드 완결",10013964
29240,아우토반,10013964
29241,파워캅,10013964
29242,씨프,10013964
29243,클론,10013964
29244,"맥시멈 스피드",10013964
29245,"사랑의 유효기간은 3년",20188061
29246,"갓 이즈 대_드",10048877
29247,"길과 다리",10048877
29248,"국경의 수호자",10022502
29249,"골 클럽",10078778
29250,"터뷸런스 3",10067079
29251,"소프트 디시트",10067079
29252,"오멘 4",10067079
29253,"토탈 리콜",10067079
29254,"뉴 포트 사우스",10074003
29255,"마지막 한 걸음까지",10086732
29256,"카스카듀어 ",10086732
29257,"코렐라인: 비밀의 문",10088755
29258,멍키본,10088755
29259,"팀 버튼의 크리스마스 악몽",10088755
