title,actorCD,total_profit,Name
"군도: 민란의 시대",20113225,36985578499,주영호
"더 파이브",20113225,5343797000,주영호
"광해, 왕이 된 남자",20113225,88908642769,주영호
차형사,20113225,9752555296,주영호
코리아,20113225,13448848500,주영호
불량남녀,20113225,3562190000,주영호
귀향,20113225,27248705990,주영호
미인도,20113225,15655329500,주영호
스플릿,10055073,6102712539,이다윗
순정,10055073,1738293033,이다윗
"더 테러 라이브",10055073,39869706381,이다윗
"최종병기 활",10055073,55827861500,이다윗
고지전,10055073,21968680600,이다윗
시,10055073,1542788950,이다윗
"봉이 김선달",20128924,16226580642,김승호
"나의 사랑 나의 신부",20196506,16636404305,김보미
백프로,20112878,284106600,김보미
"써니 감독판",20112878,698549500,김보미
써니,20112878,54035565100,김보미
"더 폰",20225540,12309164568,임태훈
암살,20225515,98463522781,장용현
돌연변이,20225514,748936684,장원석
암살,20225505,98463522781,장현석
"미안해 사랑해 고마워",20225502,359247800,장홍준
"더 폰",20225327,12309164568,정한빈
사도,20225324,48844889501,정호
"유감스러운 도시",10087380,10289635500,한고은
"탐정 : 더 비기닝",20225177,20463956973,차승연
사도,20225034,48844889501,최희영
서부전선,20225009,4751661400,한민수
그랑프리,10006158,1219746000,김태희
싸움,10006158,2195870500,김태희
중천,10006158,8581442100,김태희
곡성,10057087,55863520382,이인철
추격자,10057087,33986449500,이인철
"가족의 탄생",10057087,1220941000,이인철
연리지,10057087,696954300,이인철
청담보살,10029579,9599189500,박휘순
"그 남자의 책 198쪽",10029579,587173500,박휘순
"미녀는 괴로워",10029579,36292848900,박휘순
공필두,10029579,958576600,박휘순
"DMZ, 비무장지대",10029579,659079000,박휘순
"탐정 : 더 비기닝",20224746,20463956973,홍서현
암살,20224728,98463522781,홍성지
남자사용설명서,10028919,3606654257,박영규
"나는 왕이로소이다",10028919,5454304904,박영규
"주유소 습격사건 2",10028919,5379208500,박영규
"해피 에로 크리스마스",10028919,459220000,박영규
"퍼펙트 게임",10072699,11220408500,최정원
"대한이, 민국씨",10072699,1188129500,최정원
"마이 파더",10072699,5641848000,최정원
"이장과 군수",10072699,7594186000,최정원
박수건달,10028888,28379548569,박신양
미쓰GO,10028888,4441859000,박신양
"눈부신 날에",10028888,1729412500,박신양
"범죄의 재구성",10028888,6132877000,박신양
노브레싱,20133940,2991824739,권유리
"꽃미남 연쇄 테러 사건",20133940,594082500,권유리
공조,20224649,63783051326,윤아
순정만화,20133931,4682641000,수영
사도,20224620,48844889501,곽동호
돌연변이,20125249,748936684,강봉성
"내가 살인범이다",20125249,20392518000,강봉성
"미안해 사랑해 고마워",20122836,359247800,강민호
조선미녀삼총사,20122836,3471341321,강민호
미인도,20122836,15655329500,강민호
"미안해 사랑해 고마워",20123425,359247800,강민지
"탐정 : 더 비기닝",20123425,20463956973,강민지
허삼관,20123425,7410215569,강민지
역린,20123425,29894157890,강민지
싸움,20123425,2195870500,강민지
"잘 알지도 못하면서",20125704,274134500,강민우
트릭,20224514,297957300,장윤정
트릭,20224513,297957300,이희진
트릭,20224512,297957300,선동혁
"미쓰 와이프",10001662,7387086869,고수희
"타짜-신의 손",10001662,32373120927,고수희
"타짜-신의 손",10001662,13217615777,고수희
"써니 감독판",10001662,698549500,고수희
써니,10001662,54035565100,고수희
"불꽃처럼 나비처럼",10001662,12302961500,고수희
"그 남자의 책 198쪽",10001662,587173500,고수희
천년학,10001662,847948500,고수희
"그놈 목소리",10001662,17598617600,고수희
"예의없는 것들",10001662,4326582400,고수희
"예의없는 것들",10001662,4886772800,고수희
괴물,10001662,64802996000,고수희
괴물,10001662,66715881300,고수희
"너는 내 운명",10001662,17653752500,고수희
"친절한 금자씨",10001662,20483051393,고수희
분홍신,10001662,6768135000,고수희
"유감스러운 도시",10062046,10289635500,정운택
화장,20112163,1074486100,김규리
"또 하나의 약속",20112163,3541402400,김규리
풍산개,20112163,5395201500,김규리
"사랑이 무서워",20112163,3020062500,김규리
하하하,20112163,428376400,김규리
"서양 골동 양과자점 앤티크",20112163,7420399500,김규리
미인도,20112163,15655329500,김규리
가면,20112163,2139483000,김규리
하류인생,20112163,1470927500,김규리
"인류멸망 보고서",20112163,704635000,김규리
오감도,20112163,3074373500,김규리
"로맨틱 아일랜드",10056133,1006594000,이수경
가면,10056133,2139483000,이수경
타짜,10056133,36181314700,이수경
"미쓰 와이프",20224245,7387086869,이은정
"악의 연대기",20224245,17361815332,이은정
소수의견,20224239,2892681205,이은우
헬머니,20224231,4122996972,이은미
소수의견,20224231,2892681205,이은미
간신,20224221,8946889910,이윤지
"강남 1970",20163390,17718699499,이원희
마마,20163390,1642407500,이원희
"경성학교: 사라진 소녀들",20162013,2749609100,이예은
"목포는 항구다",20162013,2673832500,이예은
"GP 506",20111701,6316842000,이영훈
"후회하지 않아",20111701,263049900,이영훈
헬머니,10056679,4122996972,이영은
"구세주 2",10056679,773088000,이영은
오피스,20183236,3460460230,이영수
"끝까지 간다",20183236,27007303900,이영수
감기,20183236,21774884000,이영수
평양성,20183236,12684530500,이영수
황해,20183236,17497165500,이영수
해결사,20183236,13844624000,이영수
신기전,20183236,24326346000,이영수
신기전,20183236,4926508500,이영수
"님은 먼 곳에",20183236,11200872500,이영수
"미쓰 와이프",20195916,7387086869,이연주
한공주,20195916,1784542300,이연주
"경성학교: 사라진 소녀들",20224174,2749609100,이연정
장수상회,10056600,8737864643,이언정
역린,10056600,29894157890,이언정
용의자,10056600,30037161000,이언정
"집으로 가는 길",10056600,13049026745,이언정
하이힐,20161450,2750311500,이언정
"울학교 이티",20161450,4159767500,이언정
워킹걸,20160881,1201963479,이시현
"작은 연못",20160881,311840500,이시현
허삼관,20224092,7410215569,이승호
"미쓰 와이프",20224091,7387086869,이승호
쎄시봉,20195896,13571515911,이승현
소녀괴담,20195896,3554806054,이승현
극장전,20160665,262191500,이승헌
극비수사,20224086,22389535897,이승준
간신,20224082,8946889910,이승주
파울볼,20224081,235292500,이승주
파울볼,20224080,235292500,이승재
파울볼,20224075,235292500,이승엽
"뷰티 인사이드",20224068,16155829131,이슬기
간신,20224068,8946889910,이슬기
워킹걸,20224035,1201963479,황준호
허삼관,20223873,7410215569,이수인
간신,20223849,8946889910,이솔
간신,20223848,8946889910,이소희
화장,20223845,1074486100,이소정
극비수사,20204029,22389535897,이소영
국제시장,20204029,110933981730,이소영
"뷰티 인사이드",20223839,16155829131,이소연
검사외전,10005374,77319445264,김응수
베테랑,10005374,105169264250,김응수
"나의 절친 악당들",10005374,1054470664,김응수
"돈의 맛",10005374,8780178611,김응수
코리아,10005374,13448848500,김응수
"반가운 살인자",10005374,4285830500,김응수
원스어폰어타임,10005374,10136738500,김응수
기담,10005374,4124164500,김응수
황진이,10005374,7763409000,김응수
"이장과 군수",10005374,7594186000,김응수
"뷰티풀 선데이",10005374,1123934000,김응수
"오래된 정원",10005374,1490000000,김응수
"잔혹한 출근",10005374,2076522300,김응수
타짜,10005374,36181314700,김응수
"가문의 부활 - 가문의 영광3",10005374,15996330400,김응수
"예의없는 것들",10005374,4326582400,김응수
"예의없는 것들",10005374,4886772800,김응수
"스승의 은혜",10005374,3474239000,김응수
한반도,10005374,20597497600,김응수
투사부일체,10005374,31959686000,김응수
"싸움의 기술",10005374,7330992000,김응수
청연,10005374,3106648400,김응수
"나의 결혼원정기",10005374,3860195500,김응수
"강력 3반",10005374,5053205500,김응수
천군,10005374,5852391000,김응수
"그때 그 사람들",10005374,5777895500,김응수
"역전의 명수",10005374,3222783000,김응수
"여선생 VS 여제자",10005374,5265267506,김응수
"귀신이 산다",10005374,11898748500,김응수
"안녕! 유에프오",10005374,250534000,김응수
"강남 1970",20223834,17718699499,이세훈
"가문의 영광4 - 가문의 수난",10079457,17792219500,탁재훈
"당신이 잠든 사이에",10079457,447691500,탁재훈
"어린 왕자",10079457,493278500,탁재훈
"내 생애 최악의 남자",10079457,2877614000,탁재훈
"김관장 대 김관장 대 김관장",10079457,5575404600,탁재훈
"가문의 부활 - 가문의 영광3",10079457,15996330400,탁재훈
"맨발의 기봉이",10079457,12239242400,탁재훈
"가문의 위기(가문의 영광2)",10079457,28622355500,탁재훈
"누구나 비밀은 있다",10079457,3529305500,탁재훈
"굿바이 싱글",10005088,16912706195,김용건
전국노래자랑,10005088,6687636000,김용건
"자칼이 온다",10005088,1430079500,김용건
국가대표,10005088,57570773000,김용건
"미녀는 괴로워",10005088,36292848900,김용건
"가문의 부활 - 가문의 영광3",10005088,15996330400,김용건
"오로라 공주",10005088,5365343000,김용건
"내사랑 싸가지",10005088,1836153500,김용건
오피스,20066644,3460460230,이성진
파울볼,20223827,235292500,이성진
"꿈은 이루어진다",10054109,718090000,유태웅
공필두,10054109,958576600,유태웅
연평해전,10029193,45566111330,박정학
타워,10029193,37654858000,박정학
차형사,10029193,9752555296,박정학
코리아,10029193,13448848500,박정학
7광구,10029193,19391653500,박정학
"김복남 살인사건의 전말",10029193,1251583200,박정학
"김복남 살인사건의 전말",10029193,440536500,박정학
트럭,10029193,3730899000,박정학
중천,10029193,8581442100,박정학
공필두,10029193,958576600,박정학
좋아해줘,10072767,6572774337,최지우
여배우들,10072767,3776407000,최지우
연리지,10072767,696954300,최지우
"누구나 비밀은 있다",10072767,3529305500,최지우
"써니 감독판",10070746,698549500,진희경
써니,10070746,54035565100,진희경
태풍,20189552,22209675300,이성근
"구세주 2",10072338,773088000,최성국
"대한이, 민국씨",10072338,1188129500,최성국
"색즉시공 시즌2",10072338,13466476000,최성국
"김관장 대 김관장 대 김관장",10072338,5575404600,최성국
연리지,10072338,696954300,최성국
구세주,10072338,10087308700,최성국
"이대로, 죽을 순 없다(Short Time)",10072338,4266661500,최성국
낭만자객,10072338,312851500,최성국
파울볼,20223746,235292500,이상훈
빅매치,20181108,8952096578,이상헌
한공주,20181108,1784542300,이상헌
간기남,20181108,9356404500,이상헌
살인의뢰,20151440,6986456737,이상인
"누구나 비밀은 있다",10072962,3529305500,추상미
"브라보 마이 라이프",10058264,460596500,이효정
바람,10033226,746323500,"빅터 소스트롬"
주홍글씨,10033226,6648786000,"빅터 소스트롬"
장수상회,20206946,8737864643,찬열
장수상회,20198586,8737864643,문가영
"더 웹툰: 예고살인",20198586,8537683070,문가영
"우리 동네",20198586,2463752000,문가영
궁녀,20198586,9038167500,문가영
"검은 집",20198586,8842295700,문가영
"날아라 허동구",20198586,2333597000,문가영
"스승의 은혜",20198586,3474239000,문가영
빅매치,10025536,8952096578,맹상훈
"파송송 계란탁",10025536,6292855500,맹상훈
"내 남자의 로맨스",10025536,4895975500,맹상훈
간신,20223357,8946889910,황동희
"은밀한 유혹",20223307,1137666247,홍정표
장수상회,20223149,8737864643,이상수
장수상회,20222863,8737864643,홍성일
"미쓰 와이프",20222852,7387086869,홍석현
극비수사,20222848,22389535897,홍명기
회초리,10072997,479093000,춘자
투사부일체,10072997,31959686000,춘자
"7번방의 선물",10028686,91431950670,박상면
백프로,10028686,284106600,박상면
"주유소 습격사건 2",10028686,5379208500,박상면
상사부일체,10028686,5807823500,박상면
"권순분여사 납치사건",10028686,9807862000,박상면
"바람피기 좋은 날",10028686,10738218900,박상면
"강력 3반",10028686,5053205500,박상면
잠복근무,10028686,9590663500,박상면
기생령,20113872,750901000,효민
기생령,10087693,750901000,한은정
신기전,10087693,24326346000,한은정
신기전,10087693,4926508500,한은정
"투 가이즈",10087693,3584851500,한은정
간신,20222627,8946889910,한진구
비밀,10058925,369339300,임형준
공범,10058925,12333110882,임형준
"가문의 영광4 - 가문의 수난",10058925,17792219500,임형준
무적자,10058925,11629780500,임형준
"내 사랑 내 곁에",10058925,15584755500,임형준
"가문의 부활 - 가문의 영광3",10058925,15996330400,임형준
"가문의 위기(가문의 영광2)",10058925,28622355500,임형준
결혼전야,10006497,8444337719,김효진
"돈의 맛",10006497,8780178611,김효진
"끝과 시작",10006497,274964000,김효진
전우치,10006497,44092710000,김효진
"생, 날선생",10006497,1438331800,김효진
"맨발의 기봉이",10006497,12239242400,김효진
"가문의 위기(가문의 영광2)",10006497,28622355500,김효진
"누구나 비밀은 있다",10006497,3529305500,김효진
오감도,10006497,3074373500,김효진
"달콤한 거짓말",10072613,3122965500,최은주
"방과후 옥상",10072613,4817252500,최은주
"가문의 위기(가문의 영광2)",10072613,28622355500,최은주
연애술사,10072613,6383653500,최은주
"사랑방 선수와 어머니",10005223,3286151000,김원희
"가문의 부활 - 가문의 영광3",10005223,15996330400,김원희
"가문의 위기(가문의 영광2)",10005223,28622355500,김원희
베테랑,10065617,105169264250,조덕현
"7번방의 선물",10065617,91431950670,조덕현
연가시,10065617,32175400664,조덕현
가비,10065617,1969360500,조덕현
"나는 아빠다",10065617,1246420500,조덕현
불량남녀,10065617,3562190000,조덕현
퀴즈왕,10065617,4188846000,조덕현
무법자,10065617,1221713500,조덕현
"주유소 습격사건 2",10065617,5379208500,조덕현
"굿모닝 프레지던트",10065617,18567863300,조덕현
작전,10065617,10086067500,조덕현
"1724 기방난동사건",10065617,1897970000,조덕현
"그 남자의 책 198쪽",10065617,587173500,조덕현
바보,10065617,6306680500,조덕현
다찌마와리,10065617,4114057000,조덕현
"세븐 데이즈",10065617,13720377000,조덕현
"바르게 살자",10065617,13944930000,조덕현
쏜다,10065617,1945217400,조덕현
"좋지 아니한가",10065617,1849140000,조덕현
짝패,10065617,6585188500,조덕현
"맨발의 기봉이",10065617,12239242400,조덕현
"웰컴 투 동막골",10065617,40328508500,조덕현
"아는 여자",10065617,4686013500,조덕현
"목포는 항구다",10065617,2673832500,조덕현
스페어,10040869,287654500,심원철
"만남의 광장",10040869,7819284000,심원철
"웰컴 투 동막골",10040869,40328508500,심원철
장수상회,10058890,8737864643,임하룡
"오늘의 연애",10058890,14924654487,임하룡
이웃사람,10058890,15839136310,임하룡
이웃사람,10058890,18089137369,임하룡
"나는 아빠다",10058890,1246420500,임하룡
"굿모닝 프레지던트",10058890,18567863300,임하룡
"내 사랑 내 곁에",10058890,15584755500,임하룡
"인사동 스캔들",10058890,7780811000,임하룡
싸움,10058890,2195870500,임하룡
"브라보 마이 라이프",10058890,460596500,임하룡
"원탁의 천사",10058890,2224107100,임하룡
"맨발의 기봉이",10058890,12239242400,임하룡
"웰컴 투 동막골",10058890,40328508500,임하룡
"아는 여자",10058890,4686013500,임하룡
"아라한 장풍대작전",10058890,5207878000,임하룡
"범죄의 재구성",10058890,6132877000,임하룡
"그녀를 믿지 마세요",10058890,1859615500,임하룡
"가문의 영광4 - 가문의 수난",20165517,17792219500,김지우
잠복근무,20165517,9590663500,김지우
"신석기 블루스",10006303,1797632500,김현주
주홍글씨,10057024,6648786000,이은주
"태극기 휘날리며",10057024,15687180500,이은주
"안녕! 유에프오",10057024,250534000,이은주
"손님은 왕이다",10035898,975730600,성현아
애인,10035898,625824000,성현아
"첼로-홍미주 일가 살인사건",10035898,985067500,성현아
주홍글씨,10035898,6648786000,성현아
"여자는 남자의 미래다",10035898,778685500,성현아
"제자, 옥한흠",10002465,366717200,권오중
"마지막 선물",10002465,1740290500,권오중
"용의주도 미스신",10002465,3743082000,권오중
"날아라 허동구",10002465,2333597000,권오중
"김관장 대 김관장 대 김관장",10002465,5575404600,권오중
"오로라 공주",10002465,5365343000,권오중
"시실리 2km",10002465,7340447000,권오중
"시실리 2km",10002465,8049487000,권오중
"임금님의 사건수첩",20111954,12651193723,주진모
검사외전,20111954,77319445264,주진모
허삼관,20111954,7410215569,주진모
"군도: 민란의 시대",20111954,36985578499,주진모
아이들...,20111954,13579712500,주진모
해결사,20111954,13844624000,주진모
전우치,20111954,44092710000,주진모
"님은 먼 곳에",20111954,11200872500,주진모
"바르게 살자",20111954,13944930000,주진모
"즐거운 인생",20111954,7874566500,주진모
열혈남아,20111954,2834514800,주진모
"거룩한 계보",20111954,8759204600,주진모
타짜,20111954,36181314700,주진모
"가족의 탄생",20111954,1220941000,주진모
사과,20111954,384127000,주진모
빈집,20111954,456077000,주진모
"시실리 2km",20111954,7340447000,주진모
"시실리 2km",20111954,8049487000,주진모
"인어 공주",20111954,2828706500,주진모
"효자동 이발사",20111954,4855872900,주진모
"범죄의 재구성",20111954,6132877000,주진모
"슬로우 비디오",10007527,8913092219,남상미
복숭아나무,10007527,240262112,남상미
불신지옥,10007527,1795734500,남상미
"강력 3반",10007527,5053205500,남상미
잠복근무,10007527,9590663500,남상미
령,10007527,3554937000,남상미
함정,20222505,2090877200,하태웅
혼숨,10019043,2258422445,류덕환
"위대한 소원",10019043,2440004213,류덕환
열정같은소리하고있네,10019043,4761399902,류덕환
"누구의 딸도 아닌 해원",10019043,273384900,류덕환
복숭아나무,10019043,240262112,류덕환
헤드,10019043,462025000,류덕환
"지구대표 롤링스타즈",10019043,230047000,류덕환
퀴즈왕,10019043,4188846000,류덕환
"그림자 살인",10019043,12659065000,류덕환
"우리 동네",10019043,2463752000,류덕환
아들,10019043,2886902500,류덕환
"천년여우 여우비",10019043,2496355500,류덕환
"천하장사 마돈나",10019043,3552058700,류덕환
"천하장사 마돈나",10019043,1652561200,류덕환
"웰컴 투 동막골",10019043,40328508500,류덕환
"어린 신부",10019043,6240174500,류덕환
"뷰티 인사이드",10055428,16155829131,이미애
"어머니는 죽지 않는다",10055428,705081000,이미애
"악의 연대기",20146635,17361815332,이명준
"우리 동네",20146635,2463752000,이명준
파울볼,20222228,235292500,이동현
무뢰한,20222213,3262380431,하은진
"화이트: 저주의 멜로디",10087924,5587166000,함은정
"고死 : 피의 중간고사",10087924,10204359000,함은정
"조용한 세상",10087924,937877400,함은정
아이스케키,10087924,2119494000,함은정
"야수와 미녀",10087924,8378297000,함은정
"경성학교: 사라진 소녀들",20222034,2749609100,이다희
살인의뢰,20222033,6986456737,이다희
헬머니,20162926,4122996972,이규섭
"내 심장을 쏴라",20162926,2856859132,이규섭
"강철대오:구국의 철가방",20162926,1614867156,이규섭
"안녕! 유에프오",20162926,250534000,이규섭
"강남 1970",20221909,17718699499,이규석
"은밀한 유혹",20221900,1137666247,이광수
"고녀석 맛나겠다2 : 함께라서 행복해",20221893,384800000,이경태
파울볼,20221892,235292500,이경태
"오늘의 연애",20162882,14924654487,이경진
청춘만화,20162882,9785168000,이경진
허삼관,20221889,7410215569,이경원
"조선명탐정 : 사라진 놉의 딸",20221888,30456879428,이경용
장수상회,20221882,8737864643,이강희
소셜포비아,20207506,1977196563,이강욱
"성실한 나라의 앨리스",20199028,349943500,윤희경
명량,20199028,132998319910,윤희경
명량,20199028,135753322310,윤희경
"강남 1970",20221865,17718699499,윤지원
"퇴마: 무녀굴",20221862,951843500,윤지민
쎄시봉,20221861,13571515911,윤준호
약장수,20221860,314542400,윤준혁
방자전,20156158,22486492000,윤주영
화장,20221857,1074486100,윤종호
"뷰티 인사이드",20221844,16155829131,윤여진
"첼로-홍미주 일가 살인사건",20152470,985067500,유지수
손님,20152178,6385937880,유재현
이웃사람,20152178,15839136310,유재현
이웃사람,20152178,18089137369,유재현
"잘 살아보세",20152178,1415274100,유재현
장수상회,20221790,8737864643,유원준
"연애의 맛",20221787,1725990153,유예원
"미쓰 와이프",20221778,7387086869,유영채
"퇴마: 무녀굴",20221769,951843500,유성훈
"뷰티 인사이드",20221761,16155829131,유보라
헬머니,20150923,4122996972,유병선
"경성학교: 사라진 소녀들",20221680,2749609100,오현정
스물,20221677,23563705686,오현경
"강남 1970",20162367,17718699499,양진석
"마이 웨이",20162367,15995187000,양진석
"순수의 시대",20112044,3741046828,강한나
그놈이다,20221406,8098811152,서현우
"가문의 영광5 - 가문의 귀환",10053579,8330342500,유동근
"결정적 한방",10053579,439400000,유동근
어깨동무,10053579,753985500,유동근
형,10053579,23130188893,유동근
"전설의 주먹",10035882,12777314500,성지루
써니,10035882,54035565100,성지루
아이들...,10035882,13579712500,성지루
"용서는 없다",10035882,8597290000,성지루
과속스캔들,10035882,53800771400,성지루
"잘못된 만남",10035882,308882000,성지루
"우리 생애 최고의 순간",10035882,26119699000,성지루
"극락도 살인사건",10035882,13328932000,성지루
"손님은 왕이다",10035882,975730600,성지루
"간 큰 가족",10035882,8212961893,성지루
"식객2 : 김치전쟁",10005602,3243969500,김정은
"우리 생애 최고의 순간",10005602,26119699000,김정은
"잘 살아보세",10005602,1415274100,김정은
사랑니,10005602,867603000,김정은
"내 남자의 로맨스",10005602,4895975500,김정은
"퍼펙트 게임",10060031,11220408500,장경아
"여고괴담 5",10060031,4158738000,장경아
간신,20221087,8946889910,양정민
"순수의 시대",10046994,3741046828,양영조
블라인드,10046994,18390012500,양영조
"성실한 나라의 앨리스",20221038,349943500,안소영
"퍼펙트 게임",20111222,11220408500,신준호
극비수사,20220971,22389535897,신유경
"뷰티 인사이드",20184357,16155829131,신예진
건축학개론,20184357,30220536000,신예진
"강남 1970",20220965,17718699499,신영규
"경성학교: 사라진 소녀들",20198007,2749609100,신수연
워킹걸,20220875,1201963479,손진우
"협녀, 칼의 기억",20124103,3360045489,손재영
헬머니,20124103,4122996972,손재영
"강남 1970",20124103,17718699499,손재영
"웰컴 투 동막골",20124103,40328508500,손재영
해결사,20165085,13844624000,이재인
"경성학교: 사라진 소녀들",20220480,2749609100,최지명
애인,20220477,625824000,최준열
연평해전,10072729,45566111330,최종환
"미쓰 와이프",20220450,7387086869,최윤철
극비수사,20220443,22389535897,최원
"경성학교: 사라진 소녀들",20220428,2749609100,최영근
애인,20220427,625824000,최연호
"순수의 시대",20129749,3741046828,최아람
장수상회,20220400,8737864643,최승훈
연평해전,20220398,45566111330,최승준
"꽃미남 연쇄 테러 사건",10072436,594082500,시원
"성실한 나라의 앨리스",20220354,349943500,최성현
함정,20220347,2090877200,최선주
약장수,20220337,314542400,최민혁
쎄시봉,20220290,13571515911,최남주
"성실한 나라의 앨리스",20220268,349943500,최경옥
간신,20220123,8946889910,성진아
파울볼,20220106,235292500,설재훈
치외법권,10035635,2664941005,서진원
"광해, 왕이 된 남자",10035635,88908642769,서진원
백야행,10035635,7121437000,서진원
외출,10056694,4376240500,이영하
"너는 내 운명",10056694,17653752500,이영하
"너는 내 운명",10052462,17653752500,원미경
헬머니,20219869,4122996972,채승훈
"뷰티 인사이드",20219852,16155829131,차정환
"대장 김창수",10037116,2879121115,송승헌
"미쓰 와이프",10037116,7387086869,송승헌
인간중독,10037116,11284912400,송승헌
무적자,10037116,11629780500,송승헌
숙명,10037116,5680873500,송승헌
"그놈은 멋있었다",10037116,2309055500,송승헌
빙우,10037116,363240500,송승헌
해빙,10037131,9905406822,송영창
간신,10037131,8946889910,송영창
베테랑,10037131,105169264250,송영창
극비수사,10037131,22389535897,송영창
살인의뢰,10037131,6986456737,송영창
"내 심장을 쏴라",10037131,2856859132,송영창
역린,10037131,29894157890,송영창
"군도: 민란의 시대",10037131,36985578499,송영창
하이힐,10037131,2750311500,송영창
변호인,10037131,82871781800,송영창
몽타주,10037131,15002458500,송영창
용의자X,10037131,11241013000,송영창
연가시,10037131,32175400664,송영창
"범죄와의 전쟁: 나쁜놈들 전성시대",10037131,36538823500,송영창
히트,10037131,783919500,송영창
퀴즈왕,10037131,4188846000,송영창
아저씨,10037131,39862180500,송영창
아저씨,10037131,47102707500,송영창
"구르믈 버서난 달처럼",10037131,10241690500,송영창
전우치,10037131,44092710000,송영창
"내 사랑 내 곁에",10037131,15584755500,송영창
"이태원 살인사건",10037131,3978029000,송영창
박쥐,10037131,14835559500,송영창
"눈에는 눈 이에는 이",10037131,13287054000,송영창
"소년은 울지 않는다",10037131,601853500,송영창
"그놈 목소리",10037131,17598617600,송영창
"형사; Duelist",10037131,5845646000,송영창
"인류멸망 보고서",10037131,704635000,송영창
"은밀한 유혹",20217151,1137666247,조희성
"미쓰 와이프",20219598,7387086869,조훈휘
"악의 연대기",20219566,17361815332,조은수
치외법권,20219536,2664941005,조원재
"위험한 상견례 2",20219530,3575384754,조용재
간신,20219528,8946889910,조용완
"위험한 상견례 2",20219511,3575384754,조영란
쎄시봉,20219413,13571515911,조성관
"강남 1970",20219412,17718699499,조선기
무뢰한,20219408,3262380431,조민지
"조선명탐정 : 사라진 놉의 딸",10065250,30456879428,조관우
"성실한 나라의 앨리스",20219244,349943500,정혜지
"조선명탐정 : 사라진 놉의 딸",20219242,30456879428,정혜은
치외법권,10062414,2664941005,정형석
"순수의 시대",20184980,3741046828,정현국
"가려진 시간",20217767,3948158400,이효제
사도,20217767,48844889501,이효제
극비수사,20217767,22389535897,이효제
"우리는 형제입니다",20217767,7263255399,이효제
"강남 1970",20219003,17718699499,정창용
"미쓰 와이프",10062249,7387086869,정지안
간신,20142289,8946889910,배효진
인형사,20142289,1324401000,배효진
달빛궁궐,20218982,1148146700,정주원
"고녀석 맛나겠다2 : 함께라서 행복해",20218982,384800000,정주원
"미쓰 와이프",20142722,7387086869,백승호
손님,20142722,6385937880,백승호
극비수사,20142722,22389535897,백승호
쌍화점,20142722,25411823400,백승호
"조선명탐정 : 사라진 놉의 딸",20218954,30456879428,배영민
무뢰한,20218941,3262380431,정재웅
간신,20218939,8946889910,정재우
"뷰티 인사이드",20218926,16155829131,정은교
허삼관,20218896,7410215569,정우진
"연애의 맛",20218894,1725990153,정우일
연평해전,20218884,45566111330,박혜준
"순수의 시대",20218884,3741046828,박혜준
"강남 1970",20218883,17718699499,정영택
모비딕,20129694,3264596000,박하영
"위험한 상견례 2",20218705,3575384754,박태규
연평해전,20203770,45566111330,박찬희
국제시장,20203770,110933981730,박찬희
파울볼,20218691,235292500,박진영
"뷰티 인사이드",20218684,16155829131,박지현
파울볼,20218682,235292500,박지은
헬머니,20137066,4122996972,박지영
"피끓는 청춘",20137066,11688382888,박지영
"화이트: 저주의 멜로디",20137066,5587166000,박지영
"쓰리 썸머 나잇",20218675,616132846,정승민
간신,20218672,8946889910,정수지
쎄시봉,20218665,13571515911,정수교
소수의견,10029255,2892681205,박주형
사이코메트리,10029255,3978495129,박주형
고지전,20135034,21968680600,박종환
"강남 1970",20134379,17718699499,박재희
경주,20134379,470675000,박재희
간신,20218593,8946889910,박재성
치외법권,20218586,2664941005,박일우
살인의뢰,20218585,6986456737,박일우
"석조저택 살인사건",10058941,2829106886,임화영
"퇴마: 무녀굴",10058941,951843500,임화영
가루지기,20132525,1777803000,박은정
간신,20065114,8946889910,박은영
"성실한 나라의 앨리스",20065114,349943500,박은영
헬머니,20065114,4122996972,박은영
캐치미,20065114,3396292000,박은영
사이코메트리,20065114,3978495129,박은영
"위험한 상견례 2",20218568,3575384754,정명호
"뷰티 인사이드",10061686,16155829131,정두원
무뢰한,10000912,3262380431,강태영
명량,10000912,132998319910,강태영
명량,10000912,135753322310,강태영
극비수사,20218430,22389535897,정기용
극비수사,20218428,22389535897,정규용
"성실한 나라의 앨리스",20218396,349943500,전홍석
외출,20218390,4376240500,전현수
허삼관,20218389,7410215569,전현석
"고死 두 번째 이야기: 교생실습",20133471,5802318000,강성용
장수상회,20144408,8737864643,강석민
"악의 연대기",20125569,17361815332,강민정
"그 남자의 책 198쪽",20125569,587173500,강민정
"쓰리 썸머 나잇",20218357,616132846,전은진
간신,20218325,8946889910,전미정
"오늘의 연애",20218303,14924654487,장진우
"강남 1970",20218301,17718699499,장준혁
"협녀, 칼의 기억",20218291,3360045489,장윤성
쎄시봉,20218228,13571515911,장미진
소셜포비아,20218128,1977196563,임지호
치외법권,10058766,2664941005,임정아
"뷰티 인사이드",20218073,16155829131,임예진
"위험한 상견례 2",20218049,3575384754,임수연
"강남 1970",10058618,17718699499,임성숙
약장수,20218046,314542400,임석진
"미쓰 와이프",20218035,7387086869,임보경
"내 심장을 쏴라",20218031,2856859132,임문영
"말하는 건축가",20127091,307694700,정기용
"아기와 나",10029493,2641412500,박현숙
"조선명탐정 : 사라진 놉의 딸",20217926,30456879428,강다현
"경성학교: 사라진 소녀들",20217910,2749609100,이혜리
